source_user,target_user,interaction_type,weight,timestamp
user_0041,user_0384,retweet,1,2024-07-19 14:36:54.605606
user_0483,user_0566,retweet,2,2024-08-24 14:36:54.606004
user_0228,bot_019,follow,2,2024-07-21 14:36:54.606367
user_0431,user_0055,follow,3,2024-11-12 14:36:54.606728
user_0584,user_0334,follow,2,2024-10-27 14:36:54.607082
user_0033,user_0568,mention,3,2025-05-11 14:36:54.607431
user_0580,user_0856,reply,1,2025-04-07 14:36:54.607793
user_0771,user_0659,mention,2,2024-08-13 14:36:54.608154
user_0376,user_0557,follow,2,2024-11-29 14:36:54.608535
user_0834,user_0605,mention,3,2025-01-01 14:36:54.608926
user_0803,user_0317,reply,2,2025-01-13 14:36:54.609323
user_0368,user_0420,follow,3,2025-02-27 14:36:54.609944
user_0786,user_0658,mention,1,2025-05-14 14:36:54.610463
user_0488,user_0848,follow,3,2024-08-09 14:36:54.610832
user_0458,user_0543,retweet,3,2024-06-19 14:36:54.611186
user_0837,user_0087,mention,2,2024-06-03 14:36:54.611538
user_0195,user_0464,follow,2,2024-12-28 14:36:54.611950
user_0779,bot_010,reply,3,2024-07-31 14:36:54.612326
user_0408,user_0281,follow,3,2024-11-29 14:36:54.612757
user_0706,user_0857,mention,2,2024-08-21 14:36:54.613192
user_0906,user_0783,retweet,1,2024-09-30 14:36:54.613697
user_0751,user_0801,mention,3,2025-04-07 14:36:54.614146
user_0213,user_0331,retweet,2,2024-12-16 14:36:54.614506
user_0636,user_0029,follow,2,2024-06-11 14:36:54.614860
user_0743,user_0747,mention,3,2025-02-02 14:36:54.615216
user_0635,user_0844,mention,3,2025-02-23 14:36:54.615570
user_0211,user_0469,follow,1,2024-05-29 14:36:54.615918
user_0485,user_0291,retweet,3,2024-09-07 14:36:54.616272
user_0777,user_0382,follow,1,2025-01-16 14:36:54.616707
user_0722,user_0442,mention,1,2024-07-08 14:36:54.617064
user_0505,user_0445,follow,1,2025-05-08 14:36:54.617486
user_0438,user_0765,mention,1,2025-01-12 14:36:54.618087
user_0559,user_0167,follow,2,2024-06-22 14:36:54.618459
user_0348,user_0403,reply,2,2025-01-23 14:36:54.618820
user_0047,bot_009,reply,1,2025-05-20 14:36:54.619172
user_0043,user_0487,retweet,2,2024-09-29 14:36:54.619528
user_0396,user_0093,retweet,1,2024-08-20 14:36:54.619877
user_0463,user_0766,mention,1,2024-07-02 14:36:54.620242
user_0741,bot_066,reply,1,2025-04-18 14:36:54.620716
user_0416,user_0078,follow,3,2025-03-13 14:36:54.621094
user_0247,user_0020,follow,2,2024-07-06 14:36:54.621511
user_0395,user_0197,follow,3,2025-03-17 14:36:54.621897
user_0639,user_0212,retweet,3,2025-05-23 14:36:54.622505
user_0809,user_0099,mention,3,2024-07-09 14:36:54.622862
user_0336,bot_007,mention,3,2024-07-20 14:36:54.623221
user_0657,user_0010,reply,2,2025-05-19 14:36:54.623586
user_0593,user_0818,follow,1,2025-03-15 14:36:54.623940
user_0114,user_0182,follow,2,2024-10-29 14:36:54.624293
user_0622,user_0222,mention,3,2024-06-11 14:36:54.624718
user_0284,user_0559,retweet,1,2024-10-15 14:36:54.625078
user_0863,user_0363,reply,2,2025-03-15 14:36:54.625434
user_0621,user_0346,mention,1,2025-02-24 14:36:54.625854
user_0136,user_0423,retweet,3,2025-02-13 14:36:54.626416
user_0128,bot_056,mention,3,2024-10-18 14:36:54.626790
user_0615,user_0814,reply,2,2024-12-19 14:36:54.627258
user_0564,user_0361,retweet,3,2024-05-25 14:36:54.627628
user_0661,user_0695,mention,2,2024-10-25 14:36:54.627988
user_0024,user_0725,mention,3,2025-03-19 14:36:54.628352
user_0909,user_0484,mention,3,2024-12-07 14:36:54.628704
user_0041,user_0798,follow,3,2024-08-15 14:36:54.629053
user_0907,bot_042,mention,3,2024-10-26 14:36:54.629402
user_0748,user_0787,follow,3,2024-12-20 14:36:54.629751
user_0648,user_0422,mention,3,2025-03-14 14:36:54.630173
user_0518,user_0631,reply,1,2025-01-06 14:36:54.630576
user_0753,user_0886,follow,2,2025-02-12 14:36:54.630939
user_0862,user_0518,follow,2,2024-05-30 14:36:54.631287
user_0248,user_0557,follow,1,2025-05-20 14:36:54.631637
user_0087,user_0582,follow,2,2024-09-07 14:36:54.631985
user_0602,user_0690,mention,1,2025-01-06 14:36:54.632332
user_0432,user_0389,follow,1,2024-06-02 14:36:54.632681
user_0308,user_0774,retweet,1,2024-07-18 14:36:54.633057
user_0019,user_0800,follow,3,2025-04-25 14:36:54.633407
user_0559,user_0396,mention,2,2025-05-08 14:36:54.633753
user_0605,user_0277,reply,3,2025-01-11 14:36:54.634131
user_0311,user_0886,mention,1,2024-08-28 14:36:54.634820
user_0413,bot_024,mention,3,2024-10-23 14:36:54.635204
user_0667,user_0745,follow,1,2024-10-26 14:36:54.635561
user_0443,user_0918,retweet,1,2025-03-31 14:36:54.635911
user_0720,user_0287,follow,1,2024-06-18 14:36:54.636258
user_0303,user_0683,follow,2,2025-05-18 14:36:54.636608
user_0702,user_0765,follow,2,2024-06-18 14:36:54.636965
user_0012,user_0222,mention,2,2024-09-24 14:36:54.637314
user_0180,user_0445,retweet,2,2024-12-25 14:36:54.637662
user_0015,user_0010,retweet,1,2025-03-25 14:36:54.638008
user_0265,user_0328,reply,3,2025-03-04 14:36:54.638413
user_0288,user_0462,follow,2,2025-04-18 14:36:54.638820
user_0131,user_0243,retweet,1,2025-05-15 14:36:54.639183
user_0029,user_0546,mention,1,2024-09-29 14:36:54.639534
user_0534,bot_015,retweet,2,2024-10-06 14:36:54.639882
user_0106,user_0639,mention,3,2025-04-03 14:36:54.640228
user_0064,user_0184,retweet,2,2024-11-30 14:36:54.640576
user_0151,user_0395,mention,1,2024-07-24 14:36:54.640936
user_0162,user_0357,mention,1,2024-09-28 14:36:54.641285
user_0198,user_0419,follow,3,2024-08-21 14:36:54.641632
user_0238,user_0500,follow,3,2024-09-12 14:36:54.641979
user_0452,user_0352,retweet,2,2025-02-06 14:36:54.642342
user_0294,user_0037,follow,1,2024-09-15 14:36:54.642938
user_0593,user_0485,mention,1,2024-12-10 14:36:54.643372
user_0877,user_0213,follow,2,2025-03-20 14:36:54.643737
user_0613,user_0882,follow,3,2024-12-04 14:36:54.644094
user_0076,bot_047,follow,3,2024-10-27 14:36:54.644448
user_0208,user_0364,follow,2,2025-04-25 14:36:54.644818
user_0303,user_0913,retweet,2,2025-01-28 14:36:54.645183
user_0489,user_0700,mention,3,2025-02-22 14:36:54.645537
user_0052,user_0649,retweet,2,2024-06-01 14:36:54.645902
user_0824,user_0488,mention,2,2024-09-12 14:36:54.646255
user_0179,user_0412,follow,3,2024-08-08 14:36:54.646661
user_0370,user_0506,mention,3,2024-09-01 14:36:54.647078
user_0303,user_0498,follow,3,2024-10-16 14:36:54.647495
user_0683,user_0173,retweet,3,2024-10-21 14:36:54.647858
user_0374,user_0005,retweet,3,2025-04-07 14:36:54.648210
user_0064,user_0882,retweet,2,2024-08-11 14:36:54.648563
user_0381,bot_065,follow,1,2025-02-19 14:36:54.648929
user_0617,user_0052,mention,2,2025-03-06 14:36:54.649284
user_0211,user_0439,mention,1,2024-06-08 14:36:54.649632
user_0602,user_0667,follow,2,2024-06-02 14:36:54.649981
user_0679,user_0112,reply,2,2025-05-13 14:36:54.650352
user_0054,user_0689,follow,2,2024-12-25 14:36:54.650702
user_0361,user_0065,follow,2,2025-05-14 14:36:54.651120
user_0738,user_0105,reply,2,2024-07-05 14:36:54.651646
user_0808,user_0090,follow,2,2024-07-14 14:36:54.652026
user_0501,user_0491,follow,2,2025-03-17 14:36:54.652424
user_0789,user_0327,mention,2,2025-03-19 14:36:54.652846
user_0679,user_0181,mention,1,2024-05-31 14:36:54.653265
user_0236,user_0646,retweet,2,2024-12-26 14:36:54.653622
user_0829,user_0825,follow,1,2025-03-09 14:36:54.653988
user_0008,user_0115,mention,1,2025-01-26 14:36:54.654347
user_0289,user_0918,mention,1,2024-06-23 14:36:54.654704
user_0817,user_0819,retweet,2,2024-12-08 14:36:54.655301
user_0007,user_0288,retweet,1,2024-08-13 14:36:54.655992
user_0374,user_0538,reply,2,2024-06-21 14:36:54.656390
user_0356,bot_061,follow,2,2025-01-23 14:36:54.656795
user_0791,user_0470,retweet,2,2025-01-29 14:36:54.657155
user_0687,user_0040,mention,3,2024-12-12 14:36:54.657508
user_0786,user_0829,retweet,1,2024-07-04 14:36:54.657922
user_0172,user_0919,follow,1,2024-07-06 14:36:54.658297
user_0065,user_0762,reply,2,2025-03-18 14:36:54.658655
user_0452,user_0178,reply,2,2024-11-27 14:36:54.659020
user_0279,user_0263,retweet,2,2024-12-03 14:36:54.659404
user_0918,user_0693,follow,3,2025-04-19 14:36:54.659790
user_0368,bot_028,mention,1,2024-08-18 14:36:54.660152
user_0352,user_0311,reply,2,2025-01-27 14:36:54.660504
user_0279,user_0649,retweet,1,2024-09-14 14:36:54.660896
user_0294,user_0370,reply,1,2025-03-12 14:36:54.661249
user_0841,bot_035,follow,1,2024-10-20 14:36:54.661601
user_0496,user_0125,follow,3,2024-07-12 14:36:54.661951
user_0469,user_0524,mention,2,2025-03-02 14:36:54.662302
user_0332,user_0426,follow,1,2024-10-08 14:36:54.662656
user_0375,user_0049,reply,2,2024-08-14 14:36:54.663005
user_0070,user_0323,retweet,3,2024-06-21 14:36:54.663368
user_0643,user_0424,reply,1,2025-05-21 14:36:54.663763
user_0223,user_0893,follow,1,2025-02-23 14:36:54.664141
user_0919,user_0160,follow,3,2024-07-22 14:36:54.664499
user_0333,user_0644,follow,3,2025-04-14 14:36:54.664901
user_0451,user_0595,follow,1,2024-05-29 14:36:54.665273
user_0494,user_0336,follow,3,2025-01-02 14:36:54.665626
user_0085,user_0383,follow,1,2024-09-28 14:36:54.665976
user_0009,user_0583,mention,2,2025-02-27 14:36:54.666327
user_0648,user_0832,follow,2,2024-11-27 14:36:54.666675
user_0868,bot_005,follow,3,2024-06-02 14:36:54.667023
user_0792,user_0314,mention,1,2024-08-12 14:36:54.667375
user_0329,bot_049,mention,2,2024-11-08 14:36:54.667742
user_0377,user_0683,reply,1,2025-04-28 14:36:54.668137
user_0773,user_0063,follow,3,2025-05-21 14:36:54.668765
user_0574,user_0667,retweet,1,2024-08-22 14:36:54.669181
user_0529,user_0511,mention,1,2024-06-29 14:36:54.669540
user_0254,user_0306,mention,2,2024-07-04 14:36:54.669894
user_0203,user_0091,retweet,1,2024-06-22 14:36:54.670244
user_0702,user_0217,retweet,2,2024-10-31 14:36:54.670595
user_0872,user_0118,reply,2,2025-01-14 14:36:54.670943
user_0226,user_0553,mention,2,2024-11-01 14:36:54.671294
user_0457,user_0749,reply,1,2024-09-17 14:36:54.671655
user_0200,bot_058,follow,3,2025-04-13 14:36:54.672030
user_0398,user_0753,retweet,3,2025-01-10 14:36:54.672478
user_0692,user_0835,follow,2,2025-01-31 14:36:54.672839
user_0106,user_0209,follow,3,2025-01-24 14:36:54.673261
user_0146,user_0246,retweet,2,2025-02-10 14:36:54.673642
user_0635,user_0676,retweet,1,2024-07-14 14:36:54.674029
user_0915,user_0028,follow,2,2025-02-08 14:36:54.674387
user_0419,user_0292,follow,1,2024-08-24 14:36:54.674745
user_0648,user_0259,retweet,2,2025-04-22 14:36:54.675110
user_0556,user_0184,retweet,2,2024-07-12 14:36:54.675462
user_0000,user_0680,retweet,3,2024-12-11 14:36:54.675890
user_0320,user_0765,mention,2,2024-10-19 14:36:54.676386
user_0195,user_0712,mention,3,2025-01-09 14:36:54.676868
user_0233,user_0060,reply,3,2025-03-28 14:36:54.677259
user_0503,user_0061,follow,3,2025-01-16 14:36:54.677617
user_0105,user_0084,mention,1,2025-03-18 14:36:54.677969
user_0089,user_0691,follow,3,2025-02-17 14:36:54.678321
user_0348,user_0761,reply,2,2024-08-25 14:36:54.678675
user_0402,user_0588,mention,2,2024-12-03 14:36:54.679029
user_0015,user_0880,mention,3,2025-02-10 14:36:54.679378
user_0283,user_0624,mention,2,2025-02-13 14:36:54.679728
user_0749,user_0188,reply,3,2025-02-27 14:36:54.680130
user_0319,bot_031,reply,3,2024-11-19 14:36:54.680719
user_0173,user_0867,reply,3,2025-03-09 14:36:54.681152
user_0315,user_0752,reply,1,2025-01-16 14:36:54.681514
user_0694,user_0674,follow,3,2024-06-16 14:36:54.681866
user_0665,user_0676,mention,2,2025-04-07 14:36:54.682218
user_0590,user_0341,reply,2,2025-01-17 14:36:54.682602
user_0876,user_0550,follow,1,2024-09-04 14:36:54.682953
user_0243,user_0393,mention,1,2025-04-17 14:36:54.683304
user_0653,user_0468,follow,1,2024-08-01 14:36:54.683653
user_0106,user_0779,follow,1,2025-03-02 14:36:54.684001
user_0287,user_0901,mention,1,2024-10-21 14:36:54.684591
user_0280,user_0651,retweet,1,2024-06-14 14:36:54.685107
user_0193,user_0077,retweet,2,2025-02-11 14:36:54.685490
user_0638,user_0645,reply,3,2025-03-05 14:36:54.685849
user_0140,user_0393,follow,3,2025-03-22 14:36:54.686203
user_0559,user_0006,follow,2,2024-08-23 14:36:54.686558
user_0410,user_0203,mention,1,2024-10-15 14:36:54.686907
user_0904,user_0713,reply,1,2024-12-11 14:36:54.687258
user_0008,user_0094,retweet,1,2025-01-22 14:36:54.687606
user_0184,bot_031,retweet,2,2025-03-28 14:36:54.687955
user_0309,user_0291,follow,3,2024-08-24 14:36:54.688384
user_0463,user_0597,mention,2,2024-09-17 14:36:54.689016
user_0697,user_0913,follow,1,2024-09-14 14:36:54.689437
user_0014,user_0289,retweet,1,2025-01-31 14:36:54.689795
user_0679,user_0784,mention,2,2024-06-11 14:36:54.690147
user_0226,user_0447,retweet,3,2025-05-23 14:36:54.690499
user_0552,user_0479,reply,1,2024-12-14 14:36:54.690848
user_0870,user_0047,reply,3,2024-10-18 14:36:54.691196
user_0029,user_0392,mention,3,2024-09-26 14:36:54.691543
user_0556,user_0509,reply,1,2024-08-09 14:36:54.691890
user_0279,user_0035,follow,3,2024-07-16 14:36:54.692239
user_0052,bot_067,follow,2,2024-09-17 14:36:54.692722
user_0110,user_0013,mention,3,2024-08-15 14:36:54.693317
user_0851,user_0793,follow,3,2024-11-03 14:36:54.693687
user_0444,user_0838,mention,3,2024-06-20 14:36:54.694042
user_0645,user_0761,retweet,2,2025-04-26 14:36:54.694395
user_0628,user_0412,mention,2,2024-07-11 14:36:54.694743
user_0836,user_0545,follow,3,2025-03-26 14:36:54.695122
user_0385,bot_014,follow,1,2024-11-06 14:36:54.695474
user_0915,user_0273,retweet,1,2024-08-10 14:36:54.695823
user_0894,user_0390,follow,3,2024-06-10 14:36:54.696172
user_0693,user_0854,reply,2,2024-11-29 14:36:54.696536
user_0674,user_0335,retweet,3,2024-09-10 14:36:54.696977
user_0685,user_0022,retweet,2,2024-12-30 14:36:54.697558
user_0041,user_0286,reply,1,2025-05-10 14:36:54.697926
user_0919,user_0872,reply,1,2024-11-16 14:36:54.698277
user_0871,user_0214,retweet,2,2025-04-17 14:36:54.698625
user_0013,user_0842,retweet,3,2024-06-29 14:36:54.698976
user_0613,user_0768,retweet,1,2025-03-10 14:36:54.699327
user_0021,user_0051,mention,2,2024-08-30 14:36:54.699673
user_0798,user_0314,retweet,2,2024-09-21 14:36:54.700022
user_0020,user_0029,follow,2,2025-01-08 14:36:54.700370
user_0742,bot_007,mention,3,2024-08-07 14:36:54.700720
user_0762,user_0430,mention,1,2025-02-26 14:36:54.701410
user_0715,user_0138,follow,1,2024-09-25 14:36:54.701891
user_0831,user_0689,reply,1,2024-08-15 14:36:54.702252
user_0219,user_0514,reply,1,2024-10-24 14:36:54.702610
user_0285,user_0668,follow,1,2025-03-04 14:36:54.702970
user_0107,user_0240,follow,2,2024-06-07 14:36:54.703329
user_0327,user_0474,mention,1,2025-04-15 14:36:54.703680
user_0731,user_0226,reply,1,2024-11-26 14:36:54.704122
user_0644,user_0742,retweet,2,2025-02-04 14:36:54.704492
user_0637,user_0671,reply,3,2024-06-13 14:36:54.704907
user_0657,user_0683,follow,2,2025-03-13 14:36:54.705310
user_0218,user_0638,retweet,2,2024-08-28 14:36:54.705845
user_0019,user_0497,reply,3,2024-12-28 14:36:54.706222
user_0428,user_0084,follow,2,2025-05-10 14:36:54.706582
user_0131,user_0773,follow,3,2024-10-08 14:36:54.706948
user_0673,user_0714,mention,3,2024-10-11 14:36:54.707302
user_0257,user_0153,follow,3,2025-04-30 14:36:54.707650
user_0270,user_0014,follow,2,2025-03-04 14:36:54.708012
user_0273,user_0195,mention,1,2024-10-28 14:36:54.708386
user_0295,bot_038,follow,1,2024-08-14 14:36:54.708758
user_0877,user_0099,retweet,2,2024-08-24 14:36:54.709167
user_0496,user_0480,follow,2,2025-01-28 14:36:54.709550
user_0534,user_0017,retweet,3,2024-07-15 14:36:54.710005
user_0701,user_0613,retweet,3,2025-05-01 14:36:54.710383
user_0104,user_0594,retweet,1,2025-04-08 14:36:54.710740
user_0592,user_0860,follow,3,2025-05-09 14:36:54.711091
user_0890,user_0552,follow,3,2024-09-25 14:36:54.711445
user_0017,user_0687,mention,1,2025-04-27 14:36:54.711801
user_0513,user_0784,mention,2,2024-07-16 14:36:54.712148
user_0362,user_0302,reply,2,2024-11-21 14:36:54.712522
user_0193,user_0381,follow,1,2025-04-26 14:36:54.712911
user_0831,user_0502,follow,1,2024-06-02 14:36:54.713303
user_0040,user_0403,retweet,1,2024-06-14 14:36:54.713667
user_0083,bot_045,mention,3,2024-06-25 14:36:54.714148
user_0437,user_0055,reply,1,2024-06-09 14:36:54.714514
user_0787,user_0509,reply,2,2025-04-27 14:36:54.714871
user_0119,user_0200,reply,1,2025-05-06 14:36:54.715228
user_0294,user_0702,retweet,1,2024-09-14 14:36:54.715577
user_0885,user_0831,retweet,1,2024-09-17 14:36:54.715929
user_0610,user_0739,reply,2,2025-01-04 14:36:54.716283
user_0594,user_0479,retweet,3,2024-11-28 14:36:54.716649
user_0051,bot_078,retweet,2,2025-04-29 14:36:54.717079
user_0449,user_0687,follow,1,2024-11-07 14:36:54.717486
user_0093,user_0638,reply,3,2024-11-27 14:36:54.717873
user_0377,user_0506,mention,2,2025-01-29 14:36:54.718349
user_0038,user_0377,retweet,3,2024-10-04 14:36:54.718711
user_0038,user_0883,follow,3,2025-04-18 14:36:54.719062
user_0831,user_0014,retweet,1,2024-12-29 14:36:54.719894
user_0916,user_0287,retweet,2,2025-05-16 14:36:54.720277
user_0815,user_0772,reply,1,2025-02-28 14:36:54.720652
user_0154,user_0706,follow,2,2024-07-29 14:36:54.721011
user_0098,user_0535,retweet,2,2025-02-01 14:36:54.721384
user_0452,user_0675,follow,3,2024-06-22 14:36:54.721747
user_0230,user_0158,follow,1,2025-04-05 14:36:54.722125
user_0421,user_0222,follow,2,2024-10-14 14:36:54.722514
user_0076,bot_061,mention,2,2025-01-19 14:36:54.722871
user_0740,user_0771,retweet,2,2025-03-06 14:36:54.723221
user_0534,user_0025,mention,1,2024-12-02 14:36:54.723569
user_0775,user_0773,mention,2,2024-10-03 14:36:54.723919
user_0368,user_0170,mention,1,2025-02-05 14:36:54.724298
user_0275,user_0099,retweet,3,2024-11-30 14:36:54.724649
user_0122,user_0146,mention,1,2025-03-02 14:36:54.724995
user_0764,user_0577,retweet,1,2024-08-14 14:36:54.725358
user_0390,user_0347,follow,3,2024-07-28 14:36:54.725709
user_0106,user_0467,mention,1,2024-12-16 14:36:54.726076
user_0264,user_0387,mention,3,2025-05-11 14:36:54.726459
user_0296,user_0815,reply,1,2024-08-17 14:36:54.726828
user_0244,user_0219,retweet,1,2024-09-19 14:36:54.727180
user_0311,user_0333,retweet,3,2024-09-19 14:36:54.727528
user_0746,user_0512,mention,3,2025-05-08 14:36:54.727878
user_0044,user_0240,reply,3,2024-09-30 14:36:54.728234
user_0702,user_0532,retweet,2,2025-02-19 14:36:54.728588
user_0219,user_0906,retweet,1,2025-01-11 14:36:54.728935
user_0872,user_0586,follow,3,2025-01-28 14:36:54.729283
user_0304,user_0665,mention,2,2024-06-10 14:36:54.729630
user_0239,user_0489,retweet,1,2025-04-28 14:36:54.729977
user_0408,bot_076,reply,1,2024-09-04 14:36:54.730355
user_0022,user_0675,mention,2,2025-02-26 14:36:54.730759
user_0266,user_0334,follow,1,2024-08-29 14:36:54.731119
user_0449,user_0484,reply,1,2025-04-26 14:36:54.731469
user_0219,user_0325,follow,3,2024-10-12 14:36:54.731817
user_0650,user_0711,follow,2,2024-09-16 14:36:54.732165
user_0833,user_0236,mention,2,2024-07-21 14:36:54.732518
user_0427,user_0270,reply,2,2025-03-03 14:36:54.732869
user_0008,user_0416,reply,1,2024-07-19 14:36:54.733217
user_0439,user_0471,retweet,2,2025-02-05 14:36:54.733564
user_0244,user_0174,mention,1,2025-03-31 14:36:54.733911
user_0820,bot_048,follow,1,2024-05-31 14:36:54.734270
user_0121,user_0363,follow,2,2024-11-12 14:36:54.734921
user_0415,user_0296,retweet,1,2024-12-29 14:36:54.735349
user_0477,user_0747,mention,2,2024-06-19 14:36:54.735712
user_0110,user_0539,mention,2,2025-05-10 14:36:54.736065
user_0133,user_0507,retweet,2,2024-08-11 14:36:54.736416
user_0313,user_0525,reply,1,2024-12-11 14:36:54.736769
user_0831,user_0416,retweet,2,2024-06-12 14:36:54.737121
user_0071,user_0189,retweet,1,2025-03-30 14:36:54.737481
user_0378,user_0893,reply,1,2025-01-13 14:36:54.737832
user_0836,user_0021,mention,2,2024-09-03 14:36:54.738193
user_0477,user_0845,reply,3,2024-08-06 14:36:54.738587
user_0487,user_0080,follow,2,2025-04-26 14:36:54.738973
user_0461,user_0531,mention,1,2025-02-21 14:36:54.739336
user_0766,user_0528,mention,3,2024-08-26 14:36:54.739685
user_0619,user_0818,mention,3,2025-05-10 14:36:54.740048
user_0193,user_0076,follow,3,2024-09-08 14:36:54.740408
user_0656,user_0722,mention,2,2024-10-03 14:36:54.740764
user_0682,user_0452,follow,2,2024-06-17 14:36:54.741114
user_0852,user_0132,reply,3,2025-05-19 14:36:54.741461
user_0230,user_0120,reply,1,2025-03-13 14:36:54.741807
user_0491,user_0145,mention,1,2024-09-17 14:36:54.742153
user_0791,user_0919,retweet,1,2025-04-16 14:36:54.742564
user_0043,user_0616,follow,3,2024-09-25 14:36:54.743057
user_0842,user_0270,reply,2,2025-04-11 14:36:54.743434
user_0465,bot_039,follow,3,2025-05-04 14:36:54.743787
user_0460,user_0540,follow,1,2025-04-26 14:36:54.744137
user_0153,bot_022,retweet,3,2024-05-30 14:36:54.744487
user_0549,user_0850,mention,2,2024-07-19 14:36:54.744842
user_0765,bot_037,retweet,3,2025-04-11 14:36:54.745191
user_0870,user_0545,retweet,3,2024-12-02 14:36:54.745541
user_0335,user_0072,mention,1,2024-12-13 14:36:54.745889
user_0213,user_0829,mention,3,2025-04-28 14:36:54.746237
user_0803,user_0854,reply,2,2024-10-06 14:36:54.746586
user_0058,user_0015,retweet,2,2024-08-14 14:36:54.747184
user_0472,user_0551,reply,3,2025-04-29 14:36:54.747850
user_0853,user_0065,mention,3,2025-02-04 14:36:54.748439
user_0422,user_0264,retweet,2,2024-06-25 14:36:54.749009
user_0821,user_0332,mention,1,2025-01-07 14:36:54.749636
user_0190,user_0892,retweet,1,2025-03-12 14:36:54.750231
user_0839,user_0086,retweet,3,2025-02-02 14:36:54.750608
user_0743,user_0592,follow,3,2024-08-07 14:36:54.750989
user_0561,user_0429,reply,1,2024-06-19 14:36:54.751503
user_0509,user_0738,retweet,2,2025-03-04 14:36:54.751982
user_0373,user_0075,retweet,1,2024-12-28 14:36:54.752356
user_0480,user_0354,follow,3,2024-12-04 14:36:54.752759
user_0068,user_0525,mention,2,2024-12-05 14:36:54.753125
user_0203,user_0473,retweet,2,2024-07-30 14:36:54.753484
user_0050,user_0419,mention,1,2025-05-21 14:36:54.753839
user_0253,user_0394,follow,2,2024-12-02 14:36:54.754197
user_0149,user_0407,mention,2,2025-01-31 14:36:54.754557
user_0835,user_0674,follow,1,2025-03-25 14:36:54.754930
user_0328,user_0647,mention,2,2025-03-30 14:36:54.755317
user_0884,user_0639,follow,3,2024-07-17 14:36:54.755834
user_0792,user_0457,follow,1,2025-03-12 14:36:54.756223
user_0846,user_0086,retweet,1,2025-05-15 14:36:54.756599
user_0235,user_0629,mention,2,2025-04-26 14:36:54.756974
user_0807,user_0830,mention,2,2024-11-09 14:36:54.757363
user_0202,user_0004,retweet,2,2025-02-14 14:36:54.757718
user_0898,user_0109,follow,1,2025-04-24 14:36:54.758071
user_0724,bot_037,mention,2,2024-05-29 14:36:54.758436
user_0654,user_0833,follow,2,2025-05-03 14:36:54.758842
user_0144,user_0418,reply,3,2024-07-12 14:36:54.759244
user_0165,user_0571,mention,1,2024-11-04 14:36:54.759623
user_0384,user_0233,retweet,3,2025-05-01 14:36:54.760106
user_0904,user_0677,follow,3,2024-07-10 14:36:54.760508
user_0598,user_0138,mention,3,2025-04-27 14:36:54.760898
user_0801,user_0720,retweet,2,2024-12-27 14:36:54.761277
user_0423,user_0658,follow,3,2024-08-03 14:36:54.761636
user_0428,bot_040,mention,1,2024-11-14 14:36:54.761995
user_0078,user_0636,reply,2,2025-01-02 14:36:54.762348
user_0250,user_0213,follow,1,2024-07-16 14:36:54.762696
user_0813,user_0474,reply,2,2024-09-30 14:36:54.763051
user_0047,user_0117,reply,1,2025-03-14 14:36:54.763448
user_0519,user_0888,follow,1,2024-08-04 14:36:54.763857
user_0811,user_0384,retweet,3,2024-10-05 14:36:54.764295
user_0477,user_0181,mention,1,2024-11-19 14:36:54.764660
user_0200,user_0821,follow,2,2024-10-16 14:36:54.765071
user_0285,user_0675,mention,2,2025-04-18 14:36:54.765520
user_0839,user_0860,follow,1,2024-11-12 14:36:54.765911
user_0332,user_0481,retweet,2,2025-04-11 14:36:54.766269
user_0892,user_0270,reply,3,2024-08-27 14:36:54.766621
user_0822,user_0332,reply,3,2024-06-11 14:36:54.766973
user_0904,user_0532,mention,1,2024-10-20 14:36:54.767325
user_0027,user_0467,reply,2,2024-06-13 14:36:54.767723
user_0418,user_0115,follow,2,2024-09-02 14:36:54.768107
user_0471,user_0127,follow,3,2024-08-24 14:36:54.768495
user_0511,user_0773,retweet,2,2024-07-16 14:36:54.768859
user_0173,user_0350,mention,1,2025-05-08 14:36:54.769210
user_0708,user_0177,retweet,1,2025-02-08 14:36:54.769559
user_0693,user_0586,mention,3,2025-04-11 14:36:54.769932
user_0320,user_0737,reply,1,2024-12-31 14:36:54.773522
user_0889,bot_027,follow,2,2025-04-13 14:36:54.773920
user_0843,user_0578,retweet,3,2024-07-03 14:36:54.774285
user_0166,user_0554,retweet,1,2024-09-03 14:36:54.774640
user_0763,user_0276,mention,3,2024-10-02 14:36:54.775000
user_0023,bot_025,mention,2,2024-06-12 14:36:54.775358
user_0377,user_0441,mention,2,2024-09-08 14:36:54.775711
user_0623,user_0636,retweet,3,2024-11-29 14:36:54.776122
user_0201,user_0167,follow,2,2025-05-01 14:36:54.776666
user_0239,user_0504,follow,1,2025-03-04 14:36:54.777087
user_0595,user_0118,follow,3,2025-02-21 14:36:54.777460
user_0850,user_0878,mention,3,2024-08-01 14:36:54.777817
user_0646,user_0373,retweet,3,2024-05-30 14:36:54.778168
user_0341,user_0672,retweet,2,2025-02-15 14:36:54.778521
user_0061,user_0695,follow,2,2024-10-20 14:36:54.778885
user_0255,user_0747,mention,2,2024-09-08 14:36:54.779239
user_0705,user_0266,follow,3,2024-09-21 14:36:54.779588
user_0756,user_0743,reply,3,2024-10-19 14:36:54.779951
user_0515,user_0393,follow,3,2024-09-09 14:36:54.780349
user_0016,user_0630,follow,2,2025-03-16 14:36:54.781069
user_0658,user_0790,retweet,3,2024-06-11 14:36:54.781465
user_0488,user_0149,follow,1,2025-03-29 14:36:54.781838
